# ----------------------------------------,,,,,,,,,
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Referral,2024041609,37,41,33,86.8048780487805,0.8918918918918920,5.024390243902440,0.8048780487804880,206
Referral,2024041813,37,45,25,104,0.6756756756756760,5.822222222222220,0.5555555555555560,262
Referral,2024042014,37,41,27,72.92682926829270,0.7297297297297300,7.024390243902440,0.6585365853658540,288
Referral,2024042400,37,42,29,169.97619047619000,0.7837837837837840,7.428571428571430,0.6904761904761910,312
Referral,2024042409,37,46,33,69.84782608695650,0.8918918918918920,5.826086956521740,0.717391304347826,268
Referral,2024042811,37,46,31,68.43478260869570,0.8378378378378380,6.369565217391310,0.6739130434782610,293
Referral,2024042813,37,46,33,60.21739130434780,0.8918918918918920,4.869565217391310,0.717391304347826,224
Referral,2024042816,37,42,31,126.69047619047600,0.8378378378378380,6.809523809523810,0.7380952380952380,286
Referral,2024042823,37,43,24,66.3953488372093,0.6486486486486490,5.069767441860470,0.5581395348837210,218
Referral,2024050108,37,40,33,61.075,0.8918918918918920,6.275,0.825,251
Direct,2024040710,36,44,22,26.386363636363600,0.6111111111111110,5.25,0.5,231
Direct,2024040909,36,45,20,42.51111111111110,0.5555555555555560,5.066666666666670,0.4444444444444440,228
Direct,2024040912,36,50,18,23,0.5,3.6,0.36,180
Direct,2024041100,36,41,23,79.90243902439030,0.6388888888888890,4.804878048780490,0.5609756097560980,197
Direct,2024041109,36,48,20,20.0625,0.5555555555555560,3.3541666666666700,0.4166666666666670,161
Direct,2024041413,36,47,19,37.680851063829800,0.5277777777777780,3.978723404255320,0.40425531914893600,187
Direct,2024041707,36,48,17,23.145833333333300,0.4722222222222220,3.6875,0.3541666666666670,177
Direct,2024042301,36,46,20,53.67391304347830,0.5555555555555560,4.913043478260870,0.43478260869565200,226
Direct,2024042321,36,47,23,65.1063829787234,0.6388888888888890,4.829787234042550,0.48936170212766000,227
Direct,2024042603,36,46,25,57.5,0.6944444444444440,3.782608695652170,0.5434782608695650,174
Direct,2024050308,36,43,15,9.325581395348840,0.4166666666666670,3.441860465116280,0.3488372093023260,148
Direct,2024050311,36,47,21,23.80851063829790,0.5833333333333330,4,0.44680851063829800,188
Organic Search,2024041110,36,48,24,53.083333333333300,0.6666666666666670,3.3958333333333300,0.5,163
Organic Search,2024041208,36,44,26,47.09090909090910,0.7222222222222220,3.75,0.5909090909090910,165
Organic Search,2024042023,36,43,22,44.23255813953490,0.6111111111111110,4.5813953488372100,0.5116279069767440,197
Organic Search,2024042209,36,49,24,37.714285714285700,0.6666666666666670,3.4081632653061200,0.4897959183673470,167
Organic Search,2024042600,36,46,23,64.34782608695650,0.6388888888888890,4.043478260869570,0.5,186
Organic Search,2024042813,36,41,24,96.90243902439030,0.6666666666666670,4.585365853658540,0.5853658536585370,188
Organic Search,2024042900,36,47,26,31.5531914893617,0.7222222222222220,3.595744680851060,0.5531914893617020,169
Organic Search,2024042909,36,44,22,43.5,0.6111111111111110,4.113636363636360,0.5,181
Organic Search,2024050111,36,40,24,43.6,0.6666666666666670,3.65,0.6,146
Organic Search,2024050121,36,43,27,35.04651162790700,0.75,4.093023255813950,0.627906976744186,176
Organic Search,2024050320,36,37,25,51.13513513513510,0.6944444444444440,4.756756756756760,0.6756756756756760,176
Organic Social,2024041504,36,45,23,54.84444444444440,0.6388888888888890,4.8,0.5111111111111110,216
Organic Social,2024042404,36,42,26,42.07142857142860,0.7222222222222220,4.690476190476190,0.6190476190476190,197
Organic Social,2024042502,36,52,23,36.55769230769230,0.6388888888888890,3.5384615384615400,0.4423076923076920,184
Organic Social,2024042905,36,45,28,34.86666666666670,0.7777777777777780,5.488888888888890,0.6222222222222220,247
Organic Social,2024050103,36,43,19,40.093023255814000,0.5277777777777780,4.069767441860470,0.4418604651162790,175
Referral,2024041009,36,44,29,75.13636363636360,0.8055555555555560,4.75,0.6590909090909090,209
Referral,2024041315,36,40,27,74.325,0.75,5.425,0.675,217
Referral,2024042114,36,40,30,61.1,0.8333333333333330,5,0.75,200
Referral,2024042401,36,43,26,97.16279069767440,0.7222222222222220,5.186046511627910,0.6046511627906980,223
Referral,2024050200,36,48,28,106.64583333333300,0.7777777777777780,6.479166666666670,0.5833333333333330,311
Direct,2024040615,35,42,20,41.07142857142860,0.5714285714285710,4.857142857142860,0.47619047619047600,204
Direct,2024041105,35,36,24,51.19444444444440,0.6857142857142860,4.611111111111110,0.6666666666666670,166
Direct,2024041606,35,42,24,55.88095238095240,0.6857142857142860,3.761904761904760,0.5714285714285710,158
Direct,2024042117,35,44,17,16.727272727272700,0.4857142857142860,3.3181818181818200,0.38636363636363600,146
Direct,2024042200,35,48,19,45.520833333333300,0.5428571428571430,4.083333333333330,0.3958333333333330,196
Direct,2024042209,35,42,22,67.04761904761910,0.6285714285714290,4.571428571428570,0.5238095238095240,192
Direct,2024042510,35,47,20,58.57446808510640,0.5714285714285710,4.127659574468090,0.425531914893617,194
Direct,2024042701,35,42,19,91.26190476190480,0.5428571428571430,4.5,0.4523809523809520,189
Direct,2024042715,35,46,18,33.23913043478260,0.5142857142857140,4.543478260869570,0.391304347826087,209
Organic Search,2024040909,35,42,24,29.38095238095240,0.6857142857142860,3.5,0.5714285714285710,147
Organic Search,2024041908,35,45,28,31.977777777777800,0.8,3.6,0.6222222222222220,162
Organic Search,2024042400,35,48,24,57.104166666666700,0.6857142857142860,3.9583333333333300,0.5,190
Organic Search,2024042823,35,40,20,47.125,0.5714285714285710,4.025,0.5,161
Organic Search,2024043009,35,44,30,52.86363636363640,0.8571428571428570,5.068181818181820,0.6818181818181820,223
Organic Search,2024050322,35,44,22,31.068181818181800,0.6285714285714290,3.8863636363636400,0.5,171
Organic Social,2024041006,35,51,20,22.54901960784310,0.5714285714285710,4.254901960784310,0.39215686274509800,217
Organic Social,2024041704,35,48,24,78.29166666666670,0.6857142857142860,4.583333333333330,0.5,220
Referral,2024040623,35,42,24,44.88095238095240,0.6857142857142860,4.619047619047620,0.5714285714285710,194
Referral,2024040816,35,39,28,92.94871794871790,0.8,7.153846153846150,0.717948717948718,279
Referral,2024041000,35,44,30,87.36363636363640,0.8571428571428570,6.454545454545450,0.6818181818181820,284
Referral,2024041900,35,42,24,64.21428571428570,0.6857142857142860,5.142857142857140,0.5714285714285710,216
Referral,2024042017,35,37,24,54.189189189189200,0.6857142857142860,4.324324324324330,0.6486486486486490,160
Referral,2024042023,35,41,25,55,0.7142857142857140,5.536585365853660,0.6097560975609760,227
Referral,2024042509,35,44,28,60.84090909090910,0.8,5.204545454545450,0.6363636363636360,229
Referral,2024042719,35,41,27,177.5609756097560,0.7714285714285720,7.926829268292680,0.6585365853658540,325
Direct,2024040617,34,43,18,39.81395348837210,0.5294117647058820,4.651162790697680,0.4186046511627910,200
Direct,2024040902,34,44,25,57.09090909090910,0.7352941176470590,4.318181818181820,0.5681818181818180,190
Direct,2024041115,34,40,20,54.75,0.5882352941176470,4.6,0.5,184
Direct,2024041309,34,43,19,46.27906976744190,0.5588235294117650,3.883720930232560,0.4418604651162790,167
Direct,2024041502,34,37,17,39.7027027027027,0.5,6.45945945945946,0.4594594594594600,239
Direct,2024041706,34,42,13,19.285714285714300,0.38235294117647100,3.2857142857142900,0.30952380952381000,138
Direct,2024041807,34,39,18,43.61538461538460,0.5294117647058820,4.256410256410260,0.46153846153846200,166
Direct,2024041901,34,44,22,19.795454545454500,0.6470588235294120,3.159090909090910,0.5,139
Direct,2024042116,34,46,15,20.391304347826100,0.4411764705882350,3.5652173913043500,0.32608695652173900,164
Direct,2024042408,34,43,23,77.83720930232560,0.6764705882352940,4.325581395348840,0.5348837209302330,186
Direct,2024042716,34,39,16,30.641025641025600,0.47058823529411800,4.0256410256410300,0.41025641025641000,157
Direct,2024050208,34,42,21,93.42857142857140,0.6176470588235290,4.738095238095240,0.5,199
Direct,2024050210,34,49,22,37.06122448979590,0.6470588235294120,3.7346938775510200,0.4489795918367350,183
Organic Search,2024041410,34,42,20,32.80952380952380,0.5882352941176470,3.5952380952381000,0.47619047619047600,151
Organic Search,2024041500,34,41,27,22.048780487804900,0.7941176470588240,3.5121951219512200,0.6585365853658540,144
Organic Search,2024042012,34,40,25,64.075,0.7352941176470590,3.55,0.625,142
Organic Search,2024042116,34,47,29,34.851063829787200,0.8529411764705880,4.0638297872340400,0.6170212765957450,191
Organic Search,2024042408,34,38,23,39.36842105263160,0.6764705882352940,4.421052631578950,0.6052631578947370,168
Organic Search,2024042500,34,42,23,38.857142857142900,0.6764705882352940,3.8333333333333300,0.5476190476190480,161
Organic Search,2024042719,34,41,21,64.4390243902439,0.6176470588235290,4.487804878048780,0.5121951219512200,184
Organic Search,2024050200,34,43,23,34.325581395348800,0.6764705882352940,3.604651162790700,0.5348837209302330,155
Organic Social,2024040803,34,37,21,27.486486486486500,0.6176470588235290,4.081081081081080,0.5675675675675680,151
Organic Social,2024041606,34,45,24,43.8,0.7058823529411770,4.355555555555560,0.5333333333333330,196
Organic Social,2024042007,34,52,24,30.884615384615400,0.7058823529411770,4.846153846153850,0.46153846153846200,252
Organic Social,2024042306,34,41,26,31.317073170731700,0.7647058823529410,5.146341463414630,0.6341463414634150,211
Organic Social,2024042702,34,55,23,50.58181818181820,0.6764705882352940,5.3090909090909100,0.41818181818181800,292
Referral,2024040616,34,37,27,72.08108108108110,0.7941176470588240,6.324324324324330,0.7297297297297300,234
Referral,2024040901,34,41,26,59.292682926829300,0.7647058823529410,8.292682926829270,0.6341463414634150,340
Referral,2024040902,34,38,26,82.55263157894740,0.7647058823529410,6.605263157894740,0.6842105263157900,251
Referral,2024041207,34,37,25,64.56756756756760,0.7352941176470590,6.621621621621620,0.6756756756756760,245
Referral,2024041209,34,39,26,74.94871794871790,0.7647058823529410,5.282051282051280,0.6666666666666670,206
Referral,2024041320,34,44,33,45.27272727272730,0.9705882352941180,4.863636363636360,0.75,214
Referral,2024041401,34,40,25,69.025,0.7352941176470590,5.9,0.625,236
Referral,2024041421,34,38,26,42.421052631578900,0.7647058823529410,4.868421052631580,0.6842105263157900,185
Referral,2024041918,34,40,26,85.425,0.7647058823529410,6.825,0.65,273
Referral,2024042600,34,43,23,110.53488372093000,0.6764705882352940,4.953488372093020,0.5348837209302330,213
Referral,2024042900,34,41,21,118.07317073170700,0.6176470588235290,4.829268292682930,0.5121951219512200,198
Direct,2024041201,33,45,19,15.155555555555600,0.5757575757575760,3.8666666666666700,0.4222222222222220,174
Direct,2024041314,33,48,17,31.208333333333300,0.5151515151515150,3.2916666666666700,0.3541666666666670,158
Direct,2024041407,33,39,20,26.871794871794900,0.6060606060606060,3.948717948717950,0.5128205128205130,154
Direct,2024041803,33,40,17,10.675,0.5151515151515150,3.075,0.425,123
Direct,2024042714,33,42,25,94.45238095238100,0.7575757575757580,4.928571428571430,0.5952380952380950,207
Direct,2024050108,33,38,18,29.07894736842110,0.5454545454545450,3.6052631578947400,0.47368421052631600,137
Direct,2024050109,33,43,23,43.95348837209300,0.696969696969697,4.232558139534880,0.5348837209302330,182
Direct,2024050302,33,42,18,15.952380952381000,0.5454545454545450,3.5952380952381000,0.42857142857142900,151
Organic Search,2024040623,33,38,22,60.078947368421100,0.6666666666666670,4.7368421052631600,0.5789473684210530,180
Organic Search,2024041701,33,48,24,14.041666666666700,0.7272727272727270,3.0833333333333300,0.5,148
Organic Search,2024041709,33,39,24,34.15384615384620,0.7272727272727270,3.5384615384615400,0.6153846153846150,138
Organic Search,2024050109,33,40,24,28.975,0.7272727272727270,4.25,0.6,170
Organic Search,2024050209,33,44,27,85.27272727272730,0.8181818181818180,3.659090909090910,0.6136363636363640,161
Organic Search,2024050309,33,37,16,35.567567567567600,0.48484848484848500,3.72972972972973,0.43243243243243200,138
Organic Social,2024040802,33,42,25,36.57142857142860,0.7575757575757580,4.690476190476190,0.5952380952380950,197
Organic Social,2024041003,33,52,20,32.05769230769230,0.6060606060606060,3.3461538461538500,0.38461538461538500,174
Organic Social,2024041806,33,47,19,27.48936170212770,0.5757575757575760,3.4893617021276600,0.40425531914893600,164
Organic Social,2024042004,33,44,18,36.59090909090910,0.5454545454545450,5.25,0.4090909090909090,231
Organic Social,2024042101,33,44,21,47.27272727272730,0.6363636363636360,4.2727272727272700,0.4772727272727270,188
Organic Social,2024042406,33,37,25,44.7027027027027,0.7575757575757580,5.351351351351350,0.6756756756756760,198
Organic Social,2024042607,33,42,28,29.88095238095240,0.8484848484848490,4.4523809523809500,0.6666666666666670,187
Referral,2024040610,33,39,24,27.384615384615400,0.7272727272727270,4.410256410256410,0.6153846153846150,172
Referral,2024040618,33,36,24,72.08333333333330,0.7272727272727270,6.083333333333330,0.6666666666666670,219
Referral,2024040619,33,36,24,69.75,0.7272727272727270,5.111111111111110,0.6666666666666670,184
Referral,2024040907,33,34,25,106.3529411764710,0.7575757575757580,7.382352941176470,0.7352941176470590,251
Referral,2024041416,33,38,28,103.57894736842100,0.8484848484848490,6.657894736842110,0.7368421052631580,253
Referral,2024041523,33,38,28,157.3421052631580,0.8484848484848490,7.631578947368420,0.7368421052631580,290
Referral,2024041709,33,40,26,60.65,0.7878787878787880,4.975,0.65,199
Referral,2024042009,33,38,28,107.86842105263200,0.8484848484848490,5.894736842105260,0.7368421052631580,224
Referral,2024042300,33,48,25,140.125,0.7575757575757580,4.458333333333330,0.5208333333333330,214
Referral,2024042818,33,37,24,56.486486486486500,0.7272727272727270,5.351351351351350,0.6486486486486490,198
Referral,2024050100,33,42,25,110.97619047619000,0.7575757575757580,4.928571428571430,0.5952380952380950,207
Direct,2024040809,32,41,17,69.8780487804878,0.53125,5.048780487804880,0.4146341463414630,207
Direct,2024041007,32,43,20,31.441860465116300,0.625,3.7906976744186000,0.46511627906976700,163
Direct,2024041907,32,39,18,16.307692307692300,0.5625,3.58974358974359,0.46153846153846200,140
Direct,2024042113,32,44,18,33.06818181818180,0.5625,3.6136363636363600,0.4090909090909090,159
Direct,2024042201,32,39,18,86.87179487179490,0.5625,5.051282051282050,0.46153846153846200,197
Direct,2024042508,32,38,22,47.31578947368420,0.6875,3.9473684210526300,0.5789473684210530,150
Direct,2024042601,32,45,22,96.42222222222220,0.6875,5.044444444444440,0.4888888888888890,227
Direct,2024042703,32,37,12,20.43243243243240,0.375,3.3513513513513500,0.32432432432432400,124
Organic Search,2024041903,32,37,23,31.83783783783780,0.71875,3.27027027027027,0.6216216216216220,121
Organic Search,2024041904,32,39,17,23.564102564102600,0.53125,3.4615384615384600,0.4358974358974360,135
Organic Search,2024042300,32,42,22,15.547619047619000,0.6875,3.642857142857140,0.5238095238095240,153
Organic Search,2024042308,32,40,24,40.225,0.75,4.175,0.6,167
Organic Social,2024040604,32,45,17,30.31111111111110,0.53125,4.622222222222220,0.37777777777777800,208
Organic Social,2024040608,32,40,18,51.325,0.5625,5.375,0.45,215
Organic Social,2024041302,32,41,24,40.90243902439030,0.75,5,0.5853658536585370,205
Organic Social,2024042104,32,37,24,75.21621621621620,0.75,6.324324324324330,0.6486486486486490,234
Organic Social,2024042107,32,39,26,87.07692307692310,0.8125,6.102564102564100,0.6666666666666670,238
Organic Social,2024042109,32,36,24,90.02777777777780,0.75,5.222222222222220,0.6666666666666670,188
Organic Social,2024042206,32,38,16,21,0.5,4.447368421052630,0.42105263157894700,169
Organic Social,2024042602,32,39,18,58.23076923076920,0.5625,4.9743589743589700,0.46153846153846200,194
Organic Social,2024042703,32,42,15,18.547619047619000,0.46875,4.904761904761910,0.35714285714285700,206
Organic Social,2024042907,32,52,22,40.23076923076920,0.6875,3.8846153846153800,0.4230769230769230,202
Organic Social,2024043003,32,42,25,59.23809523809520,0.78125,4.285714285714290,0.5952380952380950,180
